episode,crop,season_return,avg100_return,actor_loss,critic_loss,entropy_water,entropy_nitrogen,total_water_mm,total_nitrogen_kgha,vs_baseline_pct,grain_yield_kgha,profit_usd_ha,avg100_profit_usd_ha
4200,maize,10.3414,9.7103,-0.073272,1.467809,0.1118,0.7406,730.0,135.0,100.03,7104.9,1203.22,1133.09
4201,maize,10.2406,9.7234,-0.049966,0.515805,0.1443,0.6684,734.0,85.0,100.03,6955.9,1213.57,1134.92
4202,maize,12.8007,9.7665,0.147581,1.916812,0.1622,0.6522,730.0,60.0,100.03,7630.2,1409.56,1139.08
4203,maize,11.6485,9.7528,0.094229,1.733228,0.1226,0.6334,742.0,40.0,100.03,7262.7,1330.47,1138.97
4204,maize,7.785,9.7204,-0.036463,0.544065,0.1533,0.7068,732.0,75.0,100.03,6937.4,1220.16,1138.55
4205,maize,11.1531,9.7186,0.100119,0.539083,0.1275,0.7246,734.0,25.0,100.03,7409.6,1386.99,1140.73
4206,maize,8.9853,9.7348,-0.036066,0.387348,0.1451,0.6663,732.0,105.0,100.03,6651.8,1118.75,1142.16
4207,maize,10.1283,9.7581,0.008032,0.483886,0.142,0.6327,742.0,45.0,100.03,6792.9,1208.02,1143.26
4208,maize,9.6219,9.7601,0.039611,1.624553,0.1162,0.3987,750.0,100.0,100.03,7305.3,1276.32,1143.68
4209,maize,9.0799,9.7617,0.004232,0.456809,0.1449,0.6981,742.0,30.0,100.03,6503.0,1150.54,1145.77
4210,maize,8.5298,9.7626,-0.051758,0.664209,0.1299,0.5471,730.0,25.0,100.03,6812.7,1240.17,1147.83
4211,maize,14.335,9.8578,0.212038,5.06395,0.1339,0.6389,734.0,60.0,100.03,8041.2,1509.89,1154.6
4212,maize,11.4565,9.8645,0.115271,1.974973,0.1279,0.5438,732.0,10.0,100.03,7416.9,1405.03,1156.02
4213,maize,2.5013,9.7956,-0.36133,15.605507,0.12,0.6227,730.0,210.0,100.03,4473.5,470.38,1149.86
4214,maize,8.0123,9.7559,-0.049602,0.4088,0.103,0.631,732.0,120.0,100.03,7172.4,1233.89,1149.16
4215,maize,9.4356,9.7478,0.02642,0.321411,0.1426,0.6191,734.0,80.0,100.03,6880.2,1199.64,1149.55
4216,maize,9.643,9.7467,0.053842,0.882108,0.1332,0.4634,740.0,90.0,100.03,7404.2,1317.04,1149.82
4217,maize,11.4367,9.7799,0.061985,1.508142,0.1172,0.4798,730.0,25.0,100.03,7358.0,1376.49,1151.29
4218,maize,10.157,9.8183,0.034066,0.301611,0.1205,0.4146,742.0,20.0,100.03,6621.8,1190.26,1155.04
4219,maize,13.7027,9.8334,0.138419,3.476135,0.1349,0.3281,730.0,120.0,100.03,7712.6,1370.16,1155.42
4220,maize,11.5459,9.8395,0.04012,0.634721,0.1173,0.5305,734.0,40.0,100.03,7577.1,1413.87,1157.89
4221,maize,8.4449,9.886,-0.062709,0.959051,0.1278,0.4589,732.0,60.0,100.03,6439.6,1110.69,1158.36
4222,maize,4.8977,9.802,-0.181862,6.369548,0.1019,0.3989,730.0,40.0,100.03,6149.1,1059.28,1154.78
4223,maize,11.7592,9.8366,0.055817,1.056046,0.1102,0.474,732.0,50.0,100.03,7313.3,1339.13,1158.03
4224,maize,15.2538,9.8696,0.175913,2.114872,0.1213,0.3987,732.0,80.0,100.03,7680.8,1401.0,1159.09
4225,maize,5.118,9.8156,-0.377604,14.245416,0.0976,0.4902,732.0,20.0,100.03,5681.2,961.1,1155.83
4226,maize,15.1581,9.8286,0.13551,2.523735,0.1144,0.4283,732.0,120.0,100.03,8182.4,1486.41,1156.45
4227,maize,11.9946,9.854,-0.030406,0.388011,0.1058,0.4713,734.0,60.0,100.03,7607.1,1401.37,1158.43
4228,maize,5.7417,9.801,-0.341078,13.005488,0.1241,0.5895,732.0,55.0,100.03,5622.3,911.37,1157.73
4229,maize,9.1803,9.7849,-0.150521,4.104131,0.0981,0.5646,730.0,60.0,100.03,6603.6,1152.9,1158.42
4230,maize,10.6899,9.8465,-0.090267,1.315948,0.0875,0.5453,730.0,65.0,100.03,7156.4,1286.1,1162.29
4231,maize,12.1886,9.8542,-0.006241,0.729783,0.1159,0.5341,732.0,20.0,100.03,7465.4,1407.14,1165.58
4232,maize,7.3156,9.8048,-0.163724,3.963615,0.0986,0.4603,740.0,30.0,100.03,6738.8,1210.7,1164.71
4233,maize,6.8653,9.7777,-0.16902,2.953538,0.1067,0.4947,734.0,75.0,100.03,6558.9,1124.33,1163.01
4234,maize,14.0106,9.8148,0.114586,1.544372,0.1121,0.5361,734.0,45.0,100.03,7328.1,1346.62,1164.25
4235,maize,10.7035,9.793,-0.071795,0.436985,0.1013,0.5009,732.0,70.0,100.03,7002.7,1241.48,1163.98
4236,maize,12.5817,9.8143,0.098142,1.325138,0.111,0.5782,732.0,50.0,100.03,7468.5,1377.93,1164.69
4237,maize,10.6204,9.8213,0.005187,0.259006,0.1107,0.6013,730.0,80.0,100.03,7142.0,1267.5,1165.87
4238,maize,12.514,9.8477,0.118482,1.494568,0.1034,0.5543,742.0,10.0,100.03,7514.8,1423.51,1168.32
4239,maize,10.1772,9.9301,0.037243,0.627005,0.096,0.5558,730.0,60.0,100.03,7148.0,1289.01,1173.63
4240,maize,8.9002,9.9048,-0.01738,0.26149,0.0912,0.4509,745.0,40.0,100.03,7131.6,1295.89,1174.05
4241,maize,9.8317,9.9003,0.020829,0.200738,0.1104,0.5194,732.0,40.0,100.03,7179.8,1315.74,1175.93
4242,maize,11.2317,9.8539,0.047547,0.57844,0.1078,0.4776,730.0,20.0,100.03,7272.8,1360.2,1175.91
4243,maize,12.2272,9.9162,0.080624,1.023076,0.0956,0.3851,730.0,30.0,100.03,7840.0,1492.0,1181.27
4244,maize,10.9955,9.9442,-0.00477,0.296125,0.1027,0.5727,730.0,0.0,100.03,7104.7,1338.17,1183.14
4245,maize,12.4057,9.9548,0.050451,0.626044,0.0924,0.4433,730.0,10.0,100.03,7298.1,1376.52,1186.18
4246,maize,10.707,9.9299,-0.051133,0.645205,0.0933,0.4893,730.0,90.0,100.03,7184.8,1268.21,1184.91
4247,maize,12.7081,9.9642,0.010091,1.668027,0.1039,0.4636,730.0,0.0,100.03,7318.5,1391.63,1189.58
4248,maize,9.3978,9.9432,-0.100728,1.769691,0.1016,0.5004,732.0,40.0,100.03,7180.5,1315.92,1190.83
4249,maize,11.1209,9.9722,-0.057605,1.508122,0.1196,0.5687,732.0,65.0,100.03,6952.4,1233.9,1191.26
4250,maize,11.5,10.0505,0.001241,0.176195,0.1092,0.5733,732.0,15.0,100.03,7264.2,1361.86,1196.44
4251,maize,12.4309,10.1125,-0.003559,0.587437,0.0875,0.5284,732.0,50.0,100.03,7164.5,1301.94,1201.03
4252,maize,13.7507,10.1518,0.105324,1.49166,0.1295,0.5277,734.0,85.0,100.04,7220.5,1279.73,1202.72
4253,maize,8.1344,10.1522,-0.157898,3.302379,0.13,0.44,734.0,60.0,100.04,6670.0,1167.1,1204.52
4254,maize,9.9951,10.1522,-0.054561,0.674364,0.1176,0.568,734.0,70.0,100.04,7486.5,1361.24,1209.22
4255,maize,11.6823,10.1774,0.048562,0.533042,0.1202,0.5512,734.0,10.0,100.04,7426.9,1406.32,1211.74
4256,maize,5.0268,10.105,-0.299776,7.665516,0.1009,0.5755,732.0,80.0,100.03,5822.3,936.37,1208.48
4257,maize,8.828,10.0802,-0.005512,1.284052,0.098,0.437,732.0,10.0,100.03,7016.5,1304.93,1211.12
4258,maize,3.9461,10.0276,-0.261293,7.708675,0.1197,0.5043,736.0,70.0,100.03,5588.1,885.43,1207.68
4259,maize,12.0135,10.0364,0.048984,1.606307,0.0975,0.5593,734.0,10.0,100.03,7592.7,1447.77,1211.4
4260,maize,10.2248,10.0223,0.043456,0.535564,0.1262,0.5847,730.0,50.0,100.03,6985.1,1258.28,1211.5
4261,maize,7.6467,10.0135,-0.061853,0.806457,0.1063,0.5655,732.0,50.0,100.03,6722.6,1191.46,1215.15
4262,maize,10.8633,10.0326,0.092772,1.163953,0.1056,0.5014,730.0,30.0,100.03,7198.5,1331.61,1218.53
4263,maize,9.3865,10.0012,0.024942,1.285894,0.08,0.5248,730.0,70.0,100.03,6696.9,1166.23,1216.96
4264,maize,12.2197,10.0536,0.160665,2.341576,0.1349,0.5369,740.0,85.0,100.03,7735.0,1404.74,1224.45
4265,maize,6.0473,9.9864,-0.039747,1.969718,0.105,0.4925,740.0,45.0,100.03,6419.5,1115.88,1223.27
4266,maize,10.401,10.0453,0.021127,0.469394,0.1174,0.4155,730.0,20.0,100.03,6520.8,1172.21,1227.24
4267,maize,7.4644,10.0537,-0.035517,0.675793,0.1051,0.4286,730.0,5.0,100.03,6661.8,1222.44,1229.31
4268,maize,11.711,10.1235,0.14632,1.046029,0.1319,0.5904,730.0,80.0,100.03,7162.0,1272.49,1232.9
4269,maize,6.4883,10.1084,-0.150202,3.423317,0.1202,0.5009,730.0,25.0,100.03,5953.0,1025.25,1232.32
4270,maize,11.6599,10.1054,0.058091,0.973747,0.1325,0.4813,730.0,45.0,100.03,7495.7,1390.92,1235.41
4271,maize,11.7159,10.1193,0.059045,1.009855,0.103,0.434,732.0,50.0,100.03,7156.9,1300.01,1239.05
4272,maize,9.4178,10.1173,-0.071836,0.467183,0.1317,0.6127,732.0,60.0,100.03,7034.4,1259.41,1239.3
4273,maize,11.0293,10.1756,0.035439,0.459315,0.1288,0.503,730.0,65.0,100.04,7054.6,1260.65,1243.76
4274,maize,9.2191,10.1769,0.020788,0.193762,0.1233,0.5147,730.0,55.0,100.04,7111.8,1284.95,1244.23
4275,maize,12.181,10.2243,0.085744,0.802155,0.1463,0.542,734.0,70.0,100.04,7287.9,1311.56,1248.91
4276,maize,12.5607,10.208,0.10453,1.653269,0.1398,0.5378,732.0,90.0,100.04,7938.0,1455.31,1247.72
4277,maize,11.8247,10.2242,0.022332,1.007021,0.1298,0.4083,732.0,40.0,100.04,7656.5,1434.92,1250.66
4278,maize,10.668,10.2347,-0.064306,0.791478,0.0859,0.5135,750.0,55.0,100.04,6792.7,1193.18,1251.37
4279,maize,8.5822,10.2113,-0.120131,1.653235,0.1262,0.5387,742.0,80.0,100.04,7483.7,1345.72,1252.45
4280,maize,10.298,10.2151,-0.083205,1.008925,0.1277,0.5855,730.0,20.0,100.04,7451.0,1404.76,1253.81
4281,maize,7.8894,10.2272,-0.127902,2.798302,0.1323,0.5665,734.0,10.0,100.04,6619.1,1204.37,1257.25
4282,maize,11.7321,10.2243,0.010932,0.408716,0.1152,0.5822,732.0,55.0,100.04,7402.5,1356.42,1256.53
4283,maize,12.0639,10.2381,0.029173,0.293558,0.1507,0.5948,730.0,45.0,100.04,7376.5,1361.12,1256.87
4284,maize,6.9047,10.1879,-0.298722,7.266478,0.1566,0.6029,740.0,70.0,100.04,6158.5,1025.62,1253.52
4285,maize,12.5495,10.2059,0.026969,0.729917,0.1592,0.5157,732.0,40.0,100.04,7082.5,1291.42,1253.23
4286,maize,12.1988,10.2353,0.042582,0.569234,0.1644,0.6853,738.0,70.0,100.04,6919.6,1217.1,1254.69
4287,maize,11.5685,10.2383,-0.01925,1.640954,0.1153,0.5062,742.0,45.0,100.04,7472.6,1377.95,1258.16
4288,maize,11.774,10.2294,0.008303,0.227846,0.139,0.5687,730.0,25.0,100.04,7155.9,1325.97,1256.28
4289,maize,10.5742,10.2387,-0.074976,0.466169,0.1568,0.6176,734.0,45.0,100.04,7585.7,1411.04,1258.82
4290,maize,13.295,10.2599,-0.033489,0.403941,0.1402,0.6203,732.0,60.0,100.04,7535.8,1384.74,1260.96
4291,maize,9.1888,10.2382,-0.059404,2.236841,0.1056,0.5248,730.0,55.0,100.04,7050.6,1269.65,1260.71
4292,maize,8.0811,10.1884,-0.188175,7.083336,0.1563,0.6123,732.0,0.0,100.04,5492.5,933.92,1257.54
4293,maize,7.705,10.152,-0.131762,3.516357,0.1075,0.5747,742.0,15.0,100.04,6608.7,1191.98,1255.87
4294,maize,10.7203,10.2375,-0.062477,0.779108,0.1602,0.6276,730.0,80.0,100.04,6937.2,1216.3,1261.42
4295,maize,12.212,10.2691,0.064434,0.822854,0.1682,0.6483,732.0,95.0,100.04,7221.9,1271.27,1262.63
4296,maize,10.4655,10.2551,0.044099,0.386259,0.1526,0.6458,732.0,100.0,100.04,7296.5,1284.92,1263.48
4297,maize,8.2514,10.2498,-0.179628,1.604014,0.1402,0.6989,735.0,180.0,100.04,7055.0,1142.76,1264.02
4298,maize,10.3978,10.2666,-0.068649,0.585862,0.1946,0.7506,734.0,150.0,100.04,6590.8,1057.31,1263.19
4299,maize,8.9642,10.2274,-0.020859,1.09653,0.1173,0.6727,740.0,50.0,100.04,6800.1,1206.02,1262.15
4300,maize,2.0227,10.1442,-0.282543,14.482468,0.116,0.5542,760.0,25.0,100.03,4968.4,761.09,1257.73
4301,maize,7.4389,10.1161,-0.010295,1.050194,0.1359,0.7559,732.0,150.0,100.03,6679.8,1080.75,1256.4
4302,maize,3.8188,10.0263,-0.259709,6.90158,0.1188,0.5178,730.0,110.0,100.03,5505.2,828.29,1250.59
4303,maize,7.564,9.9855,-0.015686,0.316382,0.1651,0.6119,730.0,20.0,100.03,6905.6,1268.4,1249.96
4304,maize,7.8435,9.9861,0.033948,0.302186,0.1704,0.6713,744.0,45.0,100.03,6482.6,1129.26,1249.06
4305,maize,10.1878,9.9764,0.130213,2.187915,0.1379,0.7454,734.0,70.0,100.03,6243.2,1050.41,1245.69
4306,maize,8.8856,9.9754,0.179534,3.539117,0.1265,0.5474,730.0,70.0,100.03,6922.8,1222.69,1246.73
4307,maize,10.8618,9.9828,0.266662,4.302516,0.1605,0.7487,736.0,50.0,100.03,7312.5,1336.53,1248.01
4308,maize,8.8854,9.9754,0.138802,2.022947,0.155,0.7203,730.0,140.0,100.03,6634.7,1080.68,1246.06
4309,maize,9.9889,9.9845,0.164145,3.555021,0.161,0.7541,730.0,100.0,100.03,7160.2,1252.06,1247.07
4310,maize,16.7456,10.0666,0.475404,23.778372,0.1619,0.6586,738.0,50.0,100.03,8419.5,1612.06,1250.79
4311,maize,9.304,10.0163,0.078539,1.216382,0.1239,0.5896,730.0,100.0,100.03,6587.0,1108.75,1246.78
4312,maize,8.3585,9.9853,0.096142,1.320939,0.1305,0.5324,730.0,15.0,100.03,6352.3,1135.08,1244.08
4313,maize,9.4761,10.0551,0.124618,0.705949,0.1391,0.6095,732.0,95.0,100.03,6570.0,1108.3,1250.46
4314,maize,13.2887,10.1079,0.209816,4.100555,0.1403,0.6352,740.0,25.0,100.03,7529.9,1413.47,1252.26
4315,maize,6.4741,10.0782,-0.026075,2.017085,0.0955,0.3631,730.0,10.0,100.03,6688.5,1224.12,1252.5
4316,maize,7.8764,10.0606,-0.103344,1.034821,0.102,0.5028,760.0,60.0,100.03,7140.0,1269.0,1252.02
4317,maize,5.5633,10.0018,-0.235999,7.127397,0.1128,0.4474,734.0,30.0,100.03,5247.4,841.46,1246.67
4318,maize,9.9679,10.0,-0.001456,0.704009,0.1034,0.4801,732.0,20.0,100.03,7781.4,1486.16,1249.63
4319,maize,7.832,9.9412,-0.125604,1.693079,0.1224,0.4169,730.0,40.0,100.03,6427.9,1128.98,1247.22
4320,maize,12.9933,9.9557,0.070375,1.644108,0.1199,0.4733,732.0,40.0,100.03,7412.8,1374.01,1246.82
4321,maize,11.2794,9.9841,0.012793,0.971205,0.0852,0.4323,730.0,35.0,100.03,7386.3,1373.58,1249.45
4322,maize,9.5231,10.0303,-0.061902,1.003154,0.0897,0.3356,732.0,40.0,100.03,7170.4,1313.41,1251.99
4323,maize,12.0081,10.0328,0.043429,1.464634,0.0999,0.4085,732.0,35.0,100.03,8157.0,1565.04,1254.25
4324,maize,11.7923,9.9982,0.036058,0.518754,0.099,0.454,730.0,75.0,100.03,7369.5,1329.37,1253.53
4325,maize,4.7206,9.9942,-0.139309,5.564289,0.0812,0.3641,732.0,0.0,100.03,6370.3,1153.37,1255.45
4326,maize,11.5414,9.9581,-0.010947,0.377887,0.0999,0.3297,730.0,10.0,100.03,6986.7,1298.66,1253.58
4327,maize,10.929,9.9474,0.014863,0.237246,0.0881,0.3391,732.0,45.0,100.03,7064.9,1282.04,1252.38
4328,maize,10.7079,9.9971,0.003065,0.189095,0.0707,0.379,730.0,0.0,100.03,7212.5,1365.12,1256.92
4329,maize,11.4351,10.0196,0.011609,0.398443,0.089,0.3673,730.0,5.0,100.03,7354.3,1395.57,1259.35
4330,maize,9.6091,10.0088,-0.101286,0.757185,0.0946,0.3898,730.0,90.0,100.03,7179.5,1266.87,1259.16
4331,maize,11.6806,10.0037,-0.019138,0.350721,0.0914,0.4044,732.0,20.0,100.03,7796.6,1489.96,1259.98
4332,maize,10.4348,10.0349,-0.036972,0.857415,0.0705,0.4154,732.0,40.0,100.03,6871.6,1238.7,1260.26
4333,maize,13.0704,10.097,0.033706,0.832549,0.0789,0.3147,730.0,50.0,100.03,7001.3,1262.33,1261.64
4334,maize,13.0099,10.087,0.022329,0.41942,0.075,0.3592,732.0,20.0,100.03,7445.5,1402.17,1262.2
4335,maize,12.5206,10.1051,0.006363,0.319118,0.0687,0.291,732.0,45.0,100.03,7470.1,1383.33,1263.62
4336,maize,3.4275,10.0136,-0.201761,18.260229,0.0591,0.1999,730.0,40.0,100.03,5557.9,911.47,1258.95
4337,maize,11.0733,10.0181,-0.029365,1.60355,0.0602,0.388,730.0,5.0,100.03,7213.0,1360.25,1259.88
4338,maize,13.3138,10.0261,0.008222,0.428459,0.0645,0.342,730.0,10.0,100.03,7662.8,1467.71,1260.32
4339,maize,10.468,10.029,-0.059993,3.17472,0.0656,0.2356,730.0,10.0,100.03,7172.4,1345.1,1260.88
4340,maize,11.3856,10.0539,-0.023867,2.067545,0.0517,0.257,730.0,5.0,100.03,7260.3,1372.08,1261.65
4341,maize,5.9973,10.0155,-0.10246,11.589801,0.0557,0.1913,730.0,20.0,100.03,6408.1,1144.03,1259.93
4342,maize,8.7512,9.9907,-0.011631,2.479278,0.0513,0.2183,730.0,0.0,100.03,6755.4,1250.84,1258.83
4343,maize,10.7191,9.9756,-0.035126,0.38132,0.056,0.3411,730.0,55.0,100.03,7126.9,1288.71,1256.8
4344,maize,6.9022,9.9347,-0.079252,7.505463,0.0561,0.2831,732.0,40.0,100.03,5840.2,980.84,1253.23
4345,maize,11.8233,9.9289,0.040191,0.858116,0.054,0.3721,732.0,90.0,100.03,7418.2,1325.34,1252.72
4346,maize,12.941,9.9512,0.057485,2.365336,0.0512,0.2003,730.0,10.0,100.03,7857.3,1516.31,1255.2
4347,maize,8.8004,9.9122,-0.028357,0.802587,0.0627,0.4121,730.0,110.0,100.03,6532.7,1085.18,1252.13
4348,maize,10.0325,9.9185,-0.026564,1.030525,0.07,0.4261,730.0,80.0,100.03,6426.9,1088.73,1249.86
4349,maize,12.6193,9.9335,0.122768,2.010992,0.0654,0.3987,732.0,15.0,100.03,6969.9,1288.27,1250.4
4350,maize,10.6387,9.9249,0.02542,1.263932,0.0695,0.3995,730.0,0.0,100.03,7471.5,1429.87,1251.08
4351,maize,9.2984,9.8935,0.031276,0.373418,0.0694,0.3173,730.0,100.0,100.03,6827.4,1168.85,1249.75
4352,maize,12.2919,9.879,0.109447,3.081276,0.0746,0.3391,734.0,20.0,100.03,7735.8,1473.55,1251.69
4353,maize,12.7085,9.9247,0.112091,1.860532,0.0692,0.3562,730.0,20.0,100.03,7436.6,1401.15,1254.03
4354,maize,8.9004,9.9137,-0.023823,0.326555,0.0754,0.3228,730.0,50.0,100.03,7013.7,1265.44,1253.07
4355,maize,11.0959,9.9079,0.022828,0.956172,0.0745,0.356,730.0,0.0,100.03,7550.0,1449.5,1253.51
4356,maize,11.621,9.9738,0.043939,0.929843,0.0815,0.3132,732.0,5.0,100.03,7570.4,1448.41,1258.63
4357,maize,9.4603,9.9801,-0.006237,0.735537,0.0794,0.3074,730.0,0.0,100.03,7613.1,1465.28,1260.23
4358,maize,10.2832,10.0435,0.014819,0.28053,0.0857,0.3511,732.0,20.0,100.03,7207.2,1342.6,1264.8
4359,maize,10.395,10.0273,-0.019296,0.493472,0.0752,0.3636,730.0,0.0,100.03,6967.7,1303.93,1263.36
4360,maize,10.2375,10.0275,-0.029711,1.161565,0.0801,0.351,732.0,10.0,100.03,6267.7,1117.73,1261.96
4361,maize,7.2452,10.0234,-0.045636,3.694852,0.0651,0.3422,730.0,25.0,100.03,5533.5,920.36,1259.25
4362,maize,8.8661,10.0035,-0.044649,1.080667,0.0701,0.4443,732.0,0.0,100.03,6947.8,1297.74,1258.91
4363,maize,8.4803,9.9944,-0.090672,1.058576,0.0801,0.3637,730.0,75.0,100.03,6701.6,1162.4,1258.87
4364,maize,7.6634,9.9488,-0.120983,4.459422,0.091,0.3992,730.0,65.0,100.03,5660.1,912.02,1253.94
4365,maize,9.8088,9.9865,0.041099,0.972443,0.0987,0.3974,730.0,60.0,100.03,6571.8,1144.95,1254.23
4366,maize,8.2151,9.9646,-0.051565,0.71532,0.0853,0.3315,730.0,120.0,100.03,6740.3,1127.09,1253.78
4367,maize,8.8247,9.9782,0.025831,0.691483,0.0981,0.4225,730.0,40.0,100.03,6352.6,1110.14,1252.66
4368,maize,9.317,9.9543,0.053259,1.608018,0.0959,0.3241,732.0,50.0,100.03,7162.1,1301.33,1252.95
4369,maize,9.5908,9.9853,0.054937,0.817398,0.1058,0.411,730.0,40.0,100.03,6690.2,1194.54,1254.64
4370,maize,11.3405,9.9821,0.137995,3.804222,0.0975,0.3662,730.0,15.0,100.03,7198.8,1346.71,1254.2
4371,maize,9.2892,9.9578,0.007963,1.505669,0.0925,0.2788,730.0,0.0,100.03,6763.3,1252.81,1253.73
4372,maize,12.354,9.9872,0.119123,3.492527,0.0881,0.391,730.0,65.0,100.03,7562.1,1387.53,1255.01
4373,maize,7.7732,9.9546,-0.007103,1.423359,0.101,0.4008,730.0,0.0,100.03,5947.9,1048.98,1252.89
4374,maize,11.7034,9.9795,0.170449,3.278852,0.0962,0.3598,730.0,95.0,100.03,7292.7,1290.19,1252.94
4375,maize,13.5849,9.9935,0.067165,5.708572,0.084,0.3659,732.0,40.0,100.03,7816.2,1474.86,1254.58
4376,maize,13.3216,10.0011,0.157223,4.137127,0.0825,0.3009,732.0,60.0,100.03,7656.7,1414.97,1254.17
4377,maize,10.3988,9.9869,0.042946,0.550408,0.0802,0.396,730.0,85.0,100.03,7054.8,1240.71,1252.23
4378,maize,10.9082,9.9893,-0.013285,1.032018,0.0819,0.4122,740.0,10.0,100.03,7167.0,1337.74,1253.68
4379,maize,10.8708,10.0122,-0.025106,1.021987,0.0888,0.4671,730.0,140.0,100.03,7462.8,1287.71,1253.1
4380,maize,6.4312,9.9735,-0.138409,3.970241,0.0861,0.3849,732.0,10.0,100.03,6877.1,1270.08,1251.75
4381,maize,7.3121,9.9677,-0.183113,7.451064,0.0904,0.3148,730.0,0.0,100.03,5812.4,1015.1,1249.86
4382,maize,7.42,9.9246,-0.142268,3.680334,0.0878,0.39,730.0,120.0,100.03,6998.4,1191.6,1248.21
4383,maize,6.2023,9.866,-0.223611,7.123003,0.0879,0.4666,730.0,35.0,100.03,6568.6,1169.14,1246.29
4384,maize,13.8987,9.9359,0.033359,2.272909,0.0771,0.3514,730.0,70.0,100.03,7529.0,1374.25,1249.78
4385,maize,5.1961,9.8624,-0.282667,9.615049,0.0704,0.4407,745.0,10.0,100.03,5777.6,987.4,1246.74
4386,maize,6.958,9.81,-0.171499,6.038838,0.0735,0.4753,730.0,70.0,100.03,6132.8,1025.21,1244.82
4387,maize,13.9962,9.8342,0.055069,1.726139,0.0574,0.432,732.0,50.0,100.03,8092.9,1534.02,1246.38
4388,maize,7.9388,9.7959,-0.100498,1.689038,0.0655,0.3871,730.0,45.0,100.03,6913.1,1245.29,1245.57
4389,maize,8.1553,9.7717,-0.076219,1.27766,0.05,0.4587,732.0,20.0,100.03,7408.7,1392.98,1245.39
4390,maize,6.7544,9.7063,-0.099506,4.309808,0.0628,0.4446,730.0,10.0,100.03,5911.9,1029.99,1241.84
4391,maize,5.4454,9.6689,-0.122207,6.271052,0.0594,0.4436,730.0,50.0,100.03,5377.4,856.36,1237.71
4392,maize,6.1147,9.6492,-0.064986,2.180393,0.0433,0.2952,732.0,40.0,100.03,6551.7,1158.73,1239.96
4393,maize,13.4452,9.7066,0.063943,5.816964,0.0426,0.2664,730.0,40.0,100.03,6794.1,1220.53,1240.24
4394,maize,6.7749,9.6672,-0.011791,1.395512,0.0485,0.2691,730.0,40.0,100.03,6528.6,1154.15,1239.62
4395,maize,7.8515,9.6235,0.019509,0.297432,0.0503,0.297,730.0,0.0,100.03,7169.9,1354.47,1240.45
4396,maize,5.4902,9.5738,0.012157,3.192496,0.0443,0.1576,730.0,0.0,100.03,6396.4,1161.1,1239.22
4397,maize,5.3541,9.5448,-0.065932,3.090512,0.0497,0.2629,730.0,0.0,100.03,5370.3,904.58,1236.83
4398,maize,9.422,9.5351,0.040846,1.821178,0.0499,0.2367,730.0,0.0,100.03,5214.8,865.69,1234.92
4399,maize,11.1087,9.5565,0.06996,1.629041,0.0489,0.3199,730.0,10.0,100.03,7265.1,1368.27,1236.54
4400,maize,11.924,9.6555,0.09139,3.295815,0.0446,0.3184,732.0,80.0,100.03,7582.5,1376.41,1242.69
4401,maize,11.7458,9.6986,0.046424,2.278667,0.0518,0.2739,730.0,10.0,100.03,7371.7,1394.93,1245.83
4402,maize,11.0685,9.7711,0.046781,1.656468,0.0482,0.298,730.0,80.0,100.03,7586.4,1378.6,1251.34
4403,maize,8.1632,9.7771,0.005907,0.790544,0.0318,0.1427,730.0,10.0,100.03,7354.2,1390.56,1252.56
4404,maize,6.3481,9.7621,-0.060298,3.293829,0.0361,0.2651,730.0,20.0,100.03,5721.9,972.48,1250.99
4405,maize,11.2366,9.7726,0.111031,2.326818,0.0457,0.2757,732.0,55.0,100.03,7603.7,1406.73,1254.55
4406,maize,10.5359,9.7891,0.020678,0.847928,0.0487,0.2911,730.0,40.0,100.03,7156.5,1311.13,1255.44
4407,maize,8.2187,9.7627,0.007725,0.637794,0.0449,0.2222,730.0,50.0,100.03,7022.8,1267.71,1254.75
4408,maize,8.2495,9.7563,-0.061396,1.227078,0.0352,0.2351,732.0,10.0,100.03,7250.6,1363.44,1257.58
4409,maize,12.3083,9.7795,0.012386,1.674694,0.0565,0.3551,732.0,20.0,100.03,7378.1,1385.32,1258.91
4410,maize,9.2415,9.7045,-0.03447,2.026017,0.0392,0.3185,730.0,60.0,100.03,7013.4,1255.35,1255.34
4411,maize,8.1362,9.6928,-0.081879,4.789557,0.0555,0.3624,730.0,65.0,100.03,6242.0,1057.49,1254.83
4412,maize,11.3058,9.7223,0.009747,0.770301,0.0533,0.3312,732.0,20.0,100.03,7354.0,1379.31,1257.27
4413,maize,11.9876,9.7474,0.003362,0.468868,0.0565,0.3643,730.0,10.0,100.03,6508.6,1179.14,1257.98
4414,maize,6.0351,9.6749,-0.187151,10.381932,0.0543,0.321,732.0,10.0,100.03,5434.0,909.3,1252.94
4415,maize,13.9359,9.7495,0.022804,1.846811,0.0503,0.4259,730.0,20.0,100.03,7906.3,1518.59,1255.89
4416,maize,11.7728,9.7884,0.019599,0.786647,0.0483,0.335,730.0,10.0,100.03,7438.2,1411.55,1257.31
4417,maize,6.2688,9.7955,-0.085191,5.296246,0.0446,0.3077,730.0,0.0,100.03,6198.0,1111.5,1260.01
4418,maize,9.8871,9.7947,-0.008845,0.622254,0.0473,0.3651,732.0,0.0,100.03,7040.5,1320.93,1258.36
4419,maize,11.7975,9.8343,0.022661,0.544064,0.0439,0.2905,732.0,90.0,100.03,7142.5,1256.42,1259.63
